[2018-09-11 11:21:24,728] 0 [main]  INFO ContextLoader initWebApplicationContext.285- Root WebApplicationContext: initialization started
 [2018-09-11 11:21:53,386] 28658 [qtp605787935-14]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/bootstrap.css'; against '/userinfo'
 [2018-09-11 11:21:53,392] 28664 [qtp605787935-13]  DEBUG FilterChainProxy doFilter.309- /static/css/app.css reached end of additional filter chain; proceeding with original chain
 [2018-09-11 11:21:53,392] 28664 [qtp605787935-14]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/bootstrap.css'; against '/admin'
 [2018-09-11 11:21:53,392] 28664 [qtp605787935-14]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/bootstrap.css'; against '/nurse'
 [2018-09-11 11:21:53,392] 28664 [qtp605787935-13]  DEBUG DispatcherServlet doService.861- DispatcherServlet with name 'spring-mvc' processing GET request for [/static/css/app.css]
 [2018-09-11 11:21:53,393] 28665 [qtp605787935-13]  DEBUG RequestMappingHandlerMapping getHandlerInternal.294- Looking up handler method for path /static/css/app.css
 [2018-09-11 11:21:53,394] 28666 [qtp605787935-13]  DEBUG RequestMappingHandlerMapping getHandlerInternal.302- Did not find handler method for [/static/css/app.css]
 [2018-09-11 11:21:53,394] 28666 [qtp605787935-13]  WARN PageNotFound noHandlerFound.1136- No mapping found for HTTP request with URI [/static/css/app.css] in DispatcherServlet with name 'spring-mvc'
 [2018-09-11 11:21:53,395] 28667 [qtp605787935-13]  DEBUG HttpSessionSecurityContextRepository saveContext.337- SecurityContext is empty or contents are anonymous - context will not be stored in HttpSession.
 [2018-09-11 11:21:53,393] 28665 [qtp605787935-14]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/bootstrap.css'; against '/physician'
 [2018-09-11 11:21:53,395] 28667 [qtp605787935-14]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/bootstrap.css'; against '/receptionist'
 [2018-09-11 11:21:53,396] 28668 [qtp605787935-14]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/bootstrap.css'; against '/other/**'
 [2018-09-11 11:21:53,396] 28668 [qtp605787935-14]  DEBUG FilterSecurityInterceptor beforeInvocation.209- Public object - authentication not attempted
 [2018-09-11 11:21:53,396] 28668 [qtp605787935-14]  DEBUG FilterChainProxy doFilter.309- /static/css/bootstrap.css reached end of additional filter chain; proceeding with original chain
 [2018-09-11 11:21:53,396] 28668 [qtp605787935-14]  DEBUG DispatcherServlet doService.861- DispatcherServlet with name 'spring-mvc' processing GET request for [/static/css/bootstrap.css]
 [2018-09-11 11:21:53,397] 28669 [qtp605787935-14]  DEBUG RequestMappingHandlerMapping getHandlerInternal.294- Looking up handler method for path /static/css/bootstrap.css
 [2018-09-11 11:21:53,398] 28670 [qtp605787935-14]  DEBUG RequestMappingHandlerMapping getHandlerInternal.302- Did not find handler method for [/static/css/bootstrap.css]
 [2018-09-11 11:21:53,399] 28671 [qtp605787935-14]  WARN PageNotFound noHandlerFound.1136- No mapping found for HTTP request with URI [/static/css/bootstrap.css] in DispatcherServlet with name 'spring-mvc'
 [2018-09-11 11:21:53,399] 28671 [qtp605787935-14]  DEBUG HttpSessionSecurityContextRepository saveContext.337- SecurityContext is empty or contents are anonymous - context will not be stored in HttpSession.
 [2018-09-11 11:21:53,400] 28672 [qtp605787935-14]  DEBUG DispatcherServlet processRequest.996- Successfully completed request
 [2018-09-11 11:21:53,400] 28672 [qtp605787935-13]  DEBUG DispatcherServlet processRequest.996- Successfully completed request
 [2018-09-11 11:21:53,403] 28675 [qtp605787935-14]  DEBUG ExceptionTranslationFilter doFilter.116- Chain processed normally
 [2018-09-11 11:21:53,403] 28675 [qtp605787935-14]  DEBUG SecurityContextPersistenceFilter doFilter.105- SecurityContextHolder now cleared, as request processing completed
 [2018-09-11 11:21:53,403] 28675 [qtp605787935-13]  DEBUG ExceptionTranslationFilter doFilter.116- Chain processed normally
 [2018-09-11 11:21:53,404] 28676 [qtp605787935-13]  DEBUG SecurityContextPersistenceFilter doFilter.105- SecurityContextHolder now cleared, as request processing completed
 [2018-09-11 11:22:20,759] 56031 [qtp605787935-16]  DEBUG FilterChainProxy doFilter.324- /j_spring_security_check at position 1 of 11 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
 [2018-09-11 11:22:20,759] 56031 [qtp605787935-16]  DEBUG HttpSessionSecurityContextRepository readSecurityContextFromSession.171- HttpSession returned null object for SPRING_SECURITY_CONTEXT
 [2018-09-11 11:22:20,759] 56031 [qtp605787935-16]  DEBUG HttpSessionSecurityContextRepository loadContext.101- No SecurityContext was available from the HttpSession: org.eclipse.jetty.server.session.HashedSession:1sdh5gw9b2p49dyputhxaz76s@93935595. A new one will be created.
 [2018-09-11 11:22:20,759] 56031 [qtp605787935-16]  DEBUG FilterChainProxy doFilter.324- /j_spring_security_check at position 2 of 11 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
 [2018-09-11 11:22:20,760] 56032 [qtp605787935-16]  DEBUG FilterChainProxy doFilter.324- /j_spring_security_check at position 3 of 11 in additional filter chain; firing Filter: 'HeaderWriterFilter'
 [2018-09-11 11:22:20,760] 56032 [qtp605787935-16]  DEBUG HstsHeaderWriter writeHeaders.128- Not injecting HSTS header since it did not match the requestMatcher org.springframework.security.web.header.writers.HstsHeaderWriter$SecureRequestMatcher@70201b26
 [2018-09-11 11:22:20,760] 56032 [qtp605787935-16]  DEBUG FilterChainProxy doFilter.324- /j_spring_security_check at position 4 of 11 in additional filter chain; firing Filter: 'LogoutFilter'
 [2018-09-11 11:22:20,760] 56032 [qtp605787935-16]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/j_spring_security_check'; against '/logout'
 [2018-09-11 11:22:20,760] 56032 [qtp605787935-16]  DEBUG FilterChainProxy doFilter.324- /j_spring_security_check at position 5 of 11 in additional filter chain; firing Filter: 'UsernamePasswordAuthenticationFilter'
 [2018-09-11 11:22:20,760] 56032 [qtp605787935-16]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/j_spring_security_check'; against '/j_spring_security_check'
 [2018-09-11 11:22:20,761] 56033 [qtp605787935-16]  DEBUG UsernamePasswordAuthenticationFilter doFilter.211- Request is to process authentication
 [2018-09-11 11:22:20,761] 56033 [qtp605787935-16]  DEBUG ProviderManager authenticate.162- Authentication attempt using org.springframework.security.authentication.dao.DaoAuthenticationProvider
 [2018-09-11 11:22:20,762] 56034 [qtp605787935-16]  DEBUG DaoAuthenticationProvider authenticate.147- User 'physician@gmail.com' not found
 [2018-09-11 11:22:20,762] 56034 [qtp605787935-16]  DEBUG ProviderManager authenticate.162- Authentication attempt using org.springframework.security.authentication.dao.DaoAuthenticationProvider
 [2018-09-11 11:22:20,762] 56034 [qtp605787935-16]  DEBUG JdbcTemplate query.634- Executing prepared SQL query
 [2018-09-11 11:22:20,762] 56034 [qtp605787935-16]  DEBUG JdbcTemplate execute.569- Executing prepared SQL statement [select email,password,active from users where email=?]
 [2018-09-11 11:22:20,763] 56035 [qtp605787935-16]  DEBUG DataSourceUtils doGetConnection.110- Fetching JDBC Connection from DataSource
 [2018-09-11 11:22:20,763] 56035 [qtp605787935-16]  DEBUG DriverManagerDataSource getConnectionFromDriver.162- Creating new JDBC DriverManager Connection to [jdbc:mysql://localhost/Emp?useSSL=false]
 [2018-09-11 11:22:20,770] 56042 [qtp605787935-16]  DEBUG DataSourceUtils doReleaseConnection.332- Returning JDBC Connection to DataSource
 [2018-09-11 11:22:20,771] 56043 [qtp605787935-16]  DEBUG JdbcUserDetailsManager loadUserByUsername.176- Query returned no results for user 'physician@gmail.com'
 [2018-09-11 11:22:20,773] 56045 [qtp605787935-16]  DEBUG DaoAuthenticationProvider authenticate.147- User 'physician@gmail.com' not found
 [2018-09-11 11:22:20,774] 56046 [qtp605787935-16]  DEBUG UsernamePasswordAuthenticationFilter unsuccessfulAuthentication.350- Authentication request failed: org.springframework.security.authentication.BadCredentialsException: Bad credentials
 [2018-09-11 11:22:20,774] 56046 [qtp605787935-16]  DEBUG UsernamePasswordAuthenticationFilter unsuccessfulAuthentication.351- Updated SecurityContextHolder to contain null Authentication
 [2018-09-11 11:22:20,774] 56046 [qtp605787935-16]  DEBUG UsernamePasswordAuthenticationFilter unsuccessfulAuthentication.352- Delegating to authentication failure handler org.springframework.security.web.authentication.SimpleUrlAuthenticationFailureHandler@6756ad6d
 [2018-09-11 11:22:20,774] 56046 [qtp605787935-16]  DEBUG SimpleUrlAuthenticationFailureHandler onAuthenticationFailure.75- Redirecting to /login?error=true
 [2018-09-11 11:22:20,774] 56046 [qtp605787935-16]  DEBUG DefaultRedirectStrategy sendRedirect.39- Redirecting to '/login?error=true'
 [2018-09-11 11:22:20,775] 56047 [qtp605787935-16]  DEBUG HttpSessionSecurityContextRepository saveContext.337- SecurityContext is empty or contents are anonymous - context will not be stored in HttpSession.
 [2018-09-11 11:22:20,775] 56047 [qtp605787935-16]  DEBUG SecurityContextPersistenceFilter doFilter.105- SecurityContextHolder now cleared, as request processing completed
 [2018-09-11 11:22:20,778] 56050 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /login?error=true at position 1 of 11 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
 [2018-09-11 11:22:20,779] 56051 [qtp605787935-17]  DEBUG HttpSessionSecurityContextRepository readSecurityContextFromSession.171- HttpSession returned null object for SPRING_SECURITY_CONTEXT
 [2018-09-11 11:22:20,779] 56051 [qtp605787935-17]  DEBUG HttpSessionSecurityContextRepository loadContext.101- No SecurityContext was available from the HttpSession: org.eclipse.jetty.server.session.HashedSession:1sdh5gw9b2p49dyputhxaz76s@93935595. A new one will be created.
 [2018-09-11 11:22:20,779] 56051 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /login?error=true at position 2 of 11 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
 [2018-09-11 11:22:20,779] 56051 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /login?error=true at position 3 of 11 in additional filter chain; firing Filter: 'HeaderWriterFilter'
 [2018-09-11 11:22:20,779] 56051 [qtp605787935-17]  DEBUG HstsHeaderWriter writeHeaders.128- Not injecting HSTS header since it did not match the requestMatcher org.springframework.security.web.header.writers.HstsHeaderWriter$SecureRequestMatcher@70201b26
 [2018-09-11 11:22:20,779] 56051 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /login?error=true at position 4 of 11 in additional filter chain; firing Filter: 'LogoutFilter'
 [2018-09-11 11:22:20,779] 56051 [qtp605787935-17]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/login'; against '/logout'
 [2018-09-11 11:22:20,780] 56052 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /login?error=true at position 5 of 11 in additional filter chain; firing Filter: 'UsernamePasswordAuthenticationFilter'
 [2018-09-11 11:22:20,780] 56052 [qtp605787935-17]  DEBUG AntPathRequestMatcher matches.131- Request 'GET /login' doesn't match 'POST /j_spring_security_check
 [2018-09-11 11:22:20,780] 56052 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /login?error=true at position 6 of 11 in additional filter chain; firing Filter: 'RequestCacheAwareFilter'
 [2018-09-11 11:22:20,780] 56052 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /login?error=true at position 7 of 11 in additional filter chain; firing Filter: 'SecurityContextHolderAwareRequestFilter'
 [2018-09-11 11:22:20,780] 56052 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /login?error=true at position 8 of 11 in additional filter chain; firing Filter: 'AnonymousAuthenticationFilter'
 [2018-09-11 11:22:20,781] 56053 [qtp605787935-17]  DEBUG AnonymousAuthenticationFilter doFilter.100- Populated SecurityContextHolder with anonymous token: 'org.springframework.security.authentication.AnonymousAuthenticationToken@6fa843a8: Principal: anonymousUser; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@fffd3270: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: 1sdh5gw9b2p49dyputhxaz76s; Granted Authorities: ROLE_ANONYMOUS'
 [2018-09-11 11:22:20,781] 56053 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /login?error=true at position 9 of 11 in additional filter chain; firing Filter: 'SessionManagementFilter'
 [2018-09-11 11:22:20,781] 56053 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /login?error=true at position 10 of 11 in additional filter chain; firing Filter: 'ExceptionTranslationFilter'
 [2018-09-11 11:22:20,781] 56053 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /login?error=true at position 11 of 11 in additional filter chain; firing Filter: 'FilterSecurityInterceptor'
 [2018-09-11 11:22:20,781] 56053 [qtp605787935-17]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/login'; against '/'
 [2018-09-11 11:22:20,781] 56053 [qtp605787935-17]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/login'; against '/login'
 [2018-09-11 11:22:20,782] 56054 [qtp605787935-17]  DEBUG FilterSecurityInterceptor beforeInvocation.218- Secure object: FilterInvocation: URL: /login?error=true; Attributes: [permitAll()]
 [2018-09-11 11:22:20,782] 56054 [qtp605787935-17]  DEBUG FilterSecurityInterceptor authenticateIfRequired.347- Previously Authenticated: org.springframework.security.authentication.AnonymousAuthenticationToken@6fa843a8: Principal: anonymousUser; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@fffd3270: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: 1sdh5gw9b2p49dyputhxaz76s; Granted Authorities: ROLE_ANONYMOUS
 [2018-09-11 11:22:20,782] 56054 [qtp605787935-17]  DEBUG AffirmativeBased decide.65- Voter: org.springframework.security.web.access.expression.WebExpressionVoter@41059616, returned: 1
 [2018-09-11 11:22:20,782] 56054 [qtp605787935-17]  DEBUG FilterSecurityInterceptor beforeInvocation.242- Authorization successful
 [2018-09-11 11:22:20,782] 56054 [qtp605787935-17]  DEBUG FilterSecurityInterceptor beforeInvocation.255- RunAsManager did not change Authentication object
 [2018-09-11 11:22:20,783] 56055 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.309- /login?error=true reached end of additional filter chain; proceeding with original chain
 [2018-09-11 11:22:20,783] 56055 [qtp605787935-17]  DEBUG DispatcherServlet doService.861- DispatcherServlet with name 'spring-mvc' processing GET request for [/login]
 [2018-09-11 11:22:20,783] 56055 [qtp605787935-17]  DEBUG RequestMappingHandlerMapping getHandlerInternal.294- Looking up handler method for path /login
 [2018-09-11 11:22:20,783] 56055 [qtp605787935-17]  DEBUG RequestMappingHandlerMapping getHandlerInternal.299- Returning handler method [public java.lang.String com.ideas2it.hospitalmanagement.user.controller.UserController.redirectLogin()]
 [2018-09-11 11:22:20,784] 56056 [qtp605787935-17]  DEBUG DefaultListableBeanFactory doGetBean.248- Returning cached instance of singleton bean 'userController'
 [2018-09-11 11:22:20,784] 56056 [qtp605787935-17]  DEBUG DispatcherServlet doDispatch.947- Last-Modified value for [/login] is: -1
 [2018-09-11 11:22:20,784] 56056 [qtp605787935-17]  DEBUG DispatcherServlet render.1241- Rendering view [org.springframework.web.servlet.view.JstlView: name 'login'; URL [/WEB-INF/views/login.jsp]] in DispatcherServlet with name 'spring-mvc'
 [2018-09-11 11:22:20,785] 56057 [qtp605787935-17]  DEBUG JstlView renderMergedOutputModel.166- Forwarding to resource [/WEB-INF/views/login.jsp] in InternalResourceView 'login'
 [2018-09-11 11:22:20,788] 56060 [qtp605787935-17]  DEBUG HttpSessionSecurityContextRepository saveContext.337- SecurityContext is empty or contents are anonymous - context will not be stored in HttpSession.
 [2018-09-11 11:22:20,789] 56061 [qtp605787935-17]  DEBUG DispatcherServlet processRequest.996- Successfully completed request
 [2018-09-11 11:22:20,789] 56061 [qtp605787935-17]  DEBUG ExceptionTranslationFilter doFilter.116- Chain processed normally
 [2018-09-11 11:22:20,790] 56062 [qtp605787935-17]  DEBUG SecurityContextPersistenceFilter doFilter.105- SecurityContextHolder now cleared, as request processing completed
